# Run started 2022-06-16 10:21:15.533919
# Command: /home/jabard89/Dropbox/code_JB/repos/rnaseq_tools/scripts/analysis/count_reads_from_bam_transcriptome_single.py sgd_20210422_orf_coding_all.fasta Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_Aligned.out.bam Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_dist.tsv.gz Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_counts.tsv -f 0 -b 0 -m 100
# Parameters:
#	invert_strands: False
#	in_fasta: sgd_20210422_orf_coding_all.fasta
#	in_bam: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_Aligned.out.bam
#	out_dist: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_dist.tsv.gz
#	out_counts: Weinberg.2016_mrna_30C.control_BY4741_ribozero_BR1_transcriptome_counts.tsv
#	trim_front: 0
#	trim_back: 0
#	min_length: 100
Count	CDS_length	Eff_length	ORF	TPM
11	1830	1830	YOL091W	0.3931560560685079
430	2895	2895	YOL090W	9.715010222022574
92	3093	3093	YOL089C	1.945500208673368
71	834	834	YOL088C	5.568210852951955
238	3351	3351	YOL087C	4.645429821764953
48	273	273	YOL086W-A	11.50010921247344
17569	1047	1047	YOL086C	1097.5485378825854
1	213	213	YOL085W-A	0.30707451242226613
1	342	342	YOL085C	0.19124816124544639
14	2976	2976	YOL084W	0.3076936142618271
17	1239	1239	YOL083W	0.8974308389677366
0	141	141	YOL083C-A	0.0
56	1248	1248	YOL082W	2.934923705266659
925	9240	9240	YOL081W	6.5477657803027025
24	870	870	YOL080C	1.804327479888074
0	399	399	YOL079W	0.0
129	3531	3531	YOL078W	2.389545844754066
56	207	207	YOL077W-A	17.694612483926523
187	876	876	YOL077C	13.96242568983023
411	2391	2391	YOL076W	11.243088264735443
160	3885	3885	YOL075C	2.6937192749937786
39	969	969	YOL073C	2.6324746900843805
25	1368	1368	YOL072W	1.19530100778404
24	489	489	YOL071W	3.2101531850769414
139	1506	1506	YOL070C	6.036889169512637
79	1356	1356	YOL069W	3.8105773012754214
168	1512	1512	YOL068C	7.267430127326965
37	534	534	YOL067C	4.531936764793781
67	1776	1776	YOL066C	2.4674889452579727
49	1155	1155	YOL065C	2.774836957706659
175	1074	1074	YOL064C	10.657544181135911
127	2874	2874	YOL063C	2.8902827541874467
159	1476	1476	YOL062C	7.045862135640167
444	1491	1491	YOL061W	19.47729764506945
128	2121	2121	YOL060C	3.947232204941378
291	1323	1323	YOL059W	14.386545354096237
44	1263	1263	YOL058W	2.2786241729386205
270	2136	2136	YOL057W	8.26772247631298
59	912	912	YOL056W	4.2313655675555015
36	1656	1656	YOL055C	1.421888503172667
45	1221	1221	YOL054W	2.4105726466563637
66	1188	1188	YOL053W	3.6337150636634825
2	186	186	YOL052C-A	0.7032996897413192
74	1191	1191	YOL052C	4.0639029931148265
229	3246	3246	YOL051W	4.614347964393369
5	321	321	YOL050C	1.0187986159804154
394	1476	1476	YOL049W	17.459557744919657
38	1029	1029	YOL048C	2.415414094796717
5	1071	1071	YOL047C	0.3053542070305447
0	675	675	YOL046C	0.0
255	3306	3306	YOL045W	5.044994598371258
32	1152	1152	YOL044W	1.8168575318317413
28	1143	1143	YOL043C	1.6022680595681498
77	1092	1092	YOL042W	4.612022965419035
238	1380	1380	YOL041C	11.280315458503159
802	429	429	YOL040C	122.27578242201872
221	321	321	YOL039W	45.03089882633437
189	765	765	YOL038W	16.159344636056428
4	354	354	YOL037C	0.7390606909146066
131	2286	2286	YOL036W	3.7481627822040644
16	303	303	YOL035C	3.4538281793237062
126	3282	3282	YOL034W	2.511049897741858
97	1611	1611	YOL033W	3.9382163259816516
22	741	741	YOL032W	1.9419044064922253
85	1266	1266	YOL031C	4.391456593526958
209	1455	1455	YOL030W	9.395213793472179
24	606	606	YOL029C	2.5903711344927793
24	738	738	YOL028C	2.1270527201932583
151	1722	1722	YOL027C	5.735445727663964
32	342	342	YOL026C	6.119941159854284
36	1983	1983	YOL025W	1.1874167227705177
0	519	519	YOL024W	0.0
57	2031	2031	YOL023W	1.8356433556468401
180	1227	1227	YOL022C	9.595140021409684
296	3006	3006	YOL021C	6.44059675954725
328	1779	1779	YOL020W	12.059276973507139
0	153	153	YOL019W-A	0.0
117	1656	1656	YOL019W	4.621137635311168
59	1194	1194	YOL018C	3.231997820444404
50	2145	2145	YOL017W	1.524635691047615
103	1344	1344	YOL016C	5.012580154785786
10	1761	1761	YOL015W	0.37141891621773243
14	375	375	YOL014W	2.44185652278186
1	291	291	YOL013W-B	0.22476588022660718
143146	192	192	YOL013W-A	48764.229047172455
59	1656	1656	YOL013C	2.330317269088538
87	405	405	YOL012C	14.05036491283213
150	2061	2061	YOL011W	4.760325410912859
126	1104	1104	YOL010W	7.4649146416565015
15	816	816	YOL009C	1.20233219018277
16	624	624	YOL008W	1.6770992601523766
49	1026	1026	YOL007C	3.123719967008958
254	2310	2310	YOL006C	7.19192435977032
30	363	363	YOL005C	5.405526540986999
756	4611	4611	YOL004W	10.723833135183837
49	1137	1137	YOL003C	2.81876577497906
128	954	954	YOL002C	8.775764682055202
20	882	882	YOL001W	1.4831490055769316
236	2202	2202	YOR001W	7.010000722271786
284	1635	1635	YOR002W	11.361193520151513
27	1437	1437	YOR003W	1.228939123827733
95	765	765	YOR004W	8.12242190701249
71	2835	2835	YOR005C	1.6380556794927443
87	942	942	YOR006C	6.0407619848163625
1487	1041	1041	YOR007C	93.42941152162994
121	1137	1137	YOR008C	6.960625689234005
3	225	225	YOR008C-A	0.8720916152792356
1	102	102	YOR008W-B	0.641243834764144
8	1464	1464	YOR009W	0.3574145964259163
13	756	756	YOR010C	1.1247213292291731
151	4185	4185	YOR011W	2.3599611811319825
2	207	207	YOR011W-A	0.6319504458545186
14	414	414	YOR012W	2.2118265604908154
9	471	471	YOR013W	1.2498128244447646
329	2274	2274	YOR014W	9.4629993874297
47	360	360	YOR015W	8.539230399609185
66	624	624	YOR016C	6.9180344481285525
130	2403	2403	YOR017W	3.538449125664814
71	2514	2514	YOR018W	1.8472107602871641
26	2193	2193	YOR019W	0.7754576606450112
179	321	321	YOR020C	36.47299045209888
18	273	273	YOR020W-A	4.312540954677539
216	642	642	YOR021C	22.006050105176975
58	2148	2148	YOR022C	1.7661073214453795
70	1701	1701	YOR023C	2.691640787898875
0	324	324	YOR024W	0.0
98	1344	1344	YOR025W	4.76925102105832
65	1026	1026	YOR026W	4.1437101603180055
751	1770	1770	YOR027W	27.751728943843474
13	888	888	YOR028C	0.9575330235329447
1	336	336	YOR029W	0.19466330698197223
82	1860	1860	YOR030W	2.883528727939409
8	210	210	YOR031W	2.491690329369245
11	1305	1305	YOR032C	0.5513222855213559
2	201	201	YOR032W-A	0.6508146382680863
118	2109	2109	YOR033C	3.659559409777732
167	2250	2250	YOR034C	4.854643325054412
4	243	243	YOR034C-A	1.0766563151595503
110	2370	2370	YOR035C	3.03576195192139
40	867	867	YOR036W	3.0176180459489124
41	1101	1101	YOR037W	2.4356782170605356
119	2628	2628	YOR038C	2.961726661479139
134	777	777	YOR039W	11.279949464036445
48	858	858	YOR040W	3.659125658514276
4	432	432	YOR041C	0.605619177277247
107	1236	1236	YOR042W	5.6622453176503775
143	1461	1461	YOR043W	6.401904568014924
19	474	474	YOR044W	2.6217944130230193
39	186	186	YOR045W	13.714343949955724
512	1449	1449	YOR046C	23.11133059125097
54	1335	1335	YOR047C	2.6456711924201537
382	3021	3021	YOR048C	8.27058085989742
33	1065	1065	YOR049C	2.0266917819869565
3	348	348	YOR050C	0.5638523374650232
214	1239	1239	YOR051C	11.29707056112327
94	453	453	YOR052C	13.572286727855657
1	342	342	YOR053W	0.19124816124544639
65	2025	2025	YOR054C	2.099479814561123
3	435	435	YOR055W	0.4510818699720185
242	1380	1380	YOR056C	11.469900592259513
103	1188	1188	YOR057W	5.670797750868768
136	2658	2658	YOR058C	3.346626966082846
86	1353	1353	YOR059C	4.157421225832277
41	774	774	YOR060C	3.4647050607023897
114	1020	1020	YOR061W	7.310179716311241
21	807	807	YOR062C	1.7020375391137499
9027	1164	1164	YOR063W	507.2404002013957
27	660	660	YOR064C	2.675735637788564
59	930	930	YOR065W	4.149468169473782
36	1890	1890	YOR066W	1.2458451646846225
195	1734	1734	YOR067C	7.355443987000475
142	2028	2028	YOR069W	4.5797710565699505
0	345	345	YOR068C	0.0
70	1914	1914	YOR070C	2.392100825609189
68	1797	1797	YOR071C	2.4750513288392333
8	315	315	YOR072W	1.6611268862461632
5	249	249	YOR072W-A	1.313390986866319
504	162	162	YOR072W-B	203.48804356515498
65	1773	1773	YOR073W	2.397883036935293
22	915	915	YOR074C	1.5726242242740316
4	234	234	YOR073W-A	1.1180661734349175
100	1041	1041	YOR075W	6.283080801723601
107	2244	2244	YOR076C	3.1187768327165184
19	699	699	YOR077W	1.777869172779558
130	645	645	YOR078W	13.182780230965191
47	942	942	YOR079C	3.2634001527168857
114	2199	2199	YOR080W	3.3908064168428678
72	2250	2250	YOR081C	2.0930198766701658
4	342	342	YOR082C	0.7649926449817855
26	888	888	YOR083W	1.9150660470658893
52	1164	1164	YOR084W	2.9219564429458935
150	1053	1053	YOR085W	9.317218111957649
827	3561	3561	YOR086C	15.189969794353999
127	2028	2028	YOR087W	4.095992423833689
114	633	633	YOR089C	11.779436509695836
139	1719	1719	YOR090C	5.2888627628191
162	1038	1038	YOR091W	10.208008791563309
109	1842	1842	YOR092W	3.870439172045468
283	4947	4947	YOR093C	3.7416908296546953
43	552	552	YOR094W	5.095100469702056
171	777	777	YOR095C	14.394562375748002
3897	573	573	YOR096W	444.83521266272015
30	528	528	YOR097C	3.716299496928561
341	3231	3231	YOR098C	6.90304644406266
419	1182	1182	YOR099W	23.185684441751253
1	984	984	YOR100C	0.06647039750603932
76	930	930	YOR101W	5.345077642034026
12	351	351	YOR102W	2.236132346869835
32	393	393	YOR103C	5.325750322315943
40	849	849	YOR104W	3.0815958137075468
1	327	327	YOR105W	0.2000210126787238
38	852	852	YOR106W	2.9172078680115283
8	930	930	YOR107W	0.5626397517930553
303	1815	1815	YOR108W	10.919163612793737
0	210	210	YOR108C-A	0.0
506	3324	3324	YOR109W	9.956641636536402
63	1308	1308	YOR110W	3.1503309496898995
50	699	699	YOR111W	4.678603086261995
99	2286	2286	YOR112W	2.832581033879407
85	2745	2745	YOR113W	2.0253493797468587
14	885	885	YOR114W	1.0346849672804492
157	807	807	YOR115C	12.724756840040893
734	4383	4383	YOR116C	10.953375181638586
500	1305	1305	YOR117W	25.060103887334364
213	1704	1704	YOR118W	8.175858893242834
83	1455	1455	YOR119C	3.7311136117616788
11	939	939	YOR120W	0.76621467796099
12	306	306	YOR121C	2.564975339056576
1135	381	381	YOR122C	194.84724081534105
168	1395	1395	YOR123C	7.8769565251027736
581	3819	3819	YOR124C	9.9506132850989
77	702	702	YOR125C	7.174257946207389
69	717	717	YOR126C	6.2943850893585
140	3024	3024	YOR127W	3.0280958863862355
177	1716	1716	YOR128C	6.746512932885696
79	2682	2682	YOR129C	1.9266006042242625
86	879	879	YOR130C	6.3993070745745975
107	657	657	YOR131C	10.652260597588837
112	1656	1656	YOR132W	4.423653120981631
348	2529	2529	YOR133W	9.000233751992115
13	1230	1230	YOR134W	0.6912921340628088
56	342	342	YOR135C	10.709897029745
286	1110	1110	YOR136W	16.852581214179825
62	1869	1869	YOR137C	2.169730342990073
213	2016	2016	YOR138C	6.9105473978600145
0	393	393	YOR139C	0.0
56	2301	2301	YOR140W	1.5918230265853064
179	2646	2646	YOR141C	4.424727866637846
158	990	990	YOR142W	10.438672364706003
0	1323	1323	YOR142W-A	0.0
0	5268	5268	YOR142W-B	0.0
50	960	960	YOR143C	3.406607872184515
77	2376	2376	YOR144C	2.119667120470365
70	825	825	YOR145C	5.549673915413319
1	306	306	YOR146W	0.2137479449213813
160	1869	1869	YOR147W	5.599304110942123
80	558	558	YOR148C	9.377329196550923
71	1551	1551	YOR149C	2.994124984759465
34	492	492	YOR150W	4.5199870304106735
1751	3675	3675	YOR151C	31.163926905182485
24	771	771	YOR152C	2.036011553181095
9797	4536	4536	YOR153W	141.26788285202832
74	1764	1764	YOR154W	2.7438256603173232
131	1353	1353	YOR155C	6.332816053302654
48	2181	2181	YOR156C	1.439490974326111
190	786	786	YOR157C	15.810821269375456
120	957	957	YOR158W	8.201488544945791
38	285	285	YOR159C	8.720916152792357
192	2919	2919	YOR160W	4.302199129846178
65	1620	1620	YOR161C	2.624349768201404
0	261	261	YOR161W-B	0.0
2	147	147	YOR161C-C	0.889889403346159
65	2433	2433	YOR162C	1.7474092168048807
70	567	567	YOR163W	8.074922363696627
276	939	939	YOR164C	19.225022828839386
370	2331	2331	YOR165W	10.382043039038521
72	1377	1377	YOR166C	3.419967118742101
529	204	204	YOR167C	169.6089942951161
1301	2430	2430	YOR168W	35.01824665056437
108	465	465	YOR169C	15.191273298412492
18	306	306	YOR170W	3.847463008584864
124	1875	1875	YOR171C	4.32557441178501
131	2361	2361	YOR172W	3.6290978907744558
32	1062	1062	YOR173W	1.9708285091056175
68	855	855	YOR174W	5.201949985876143
470	1860	1860	YOR175C	16.527542708921
148	1182	1182	YOR176W	8.189692833840539
11	1395	1395	YOR177C	0.5157531058103006
43	2382	2382	YOR178C	1.1807285723239023
34	567	567	YOR179C	3.9221051480812195
24	816	816	YOR180C	1.923731504292432
84	1902	1902	YOR181W	2.8886315332592987
207	192	192	YOR182C	70.51678295421945
0	390	390	YOR183W	0.0
726	1188	1188	YOR184W	39.9708657002983
41	663	663	YOR185C	4.044768803896908
10	435	435	YOR186W	1.5036062332400615
0	210	210	YOR186C-A	0.0
727	1314	1314	YOR187W	36.18781988059386
199	3414	3414	YOR188W	3.812527052736553
22	351	351	YOR189W	4.099575969261364
17	1338	1338	YOR190W	0.8310290055912
279	4860	4860	YOR191W	3.754838899118931
9	1800	1800	YOR192C	0.3270343557297134
43	237	237	YOR192C-C	11.86706944841998
18	5313	5313	YOR192C-B	0.2215930134814546
0	1317	1317	YOR192C-A	0.0
60	1131	1131	YOR193W	3.469860538246296
98	861	861	YOR194C	7.444684520676403
250	2466	2466	YOR195W	6.630866904495406
107	1245	1245	YOR196C	5.621313423787844
371	1299	1299	YOR197W	18.68048436885661
821	1413	1413	YOR198C	38.00356773589451
13	330	330	YOR199W	2.576634317870469
0	399	399	YOR200W	0.0
94	1239	1239	YOR201C	4.9622646389980725
33	663	663	YOR202W	3.2555456226487305
28	354	354	YOR203W	5.173424836402246
2048	1815	1815	YOR204W	73.80345570627583
57	1671	1671	YOR205C	2.231114096540235
407	2133	2133	YOR206W	12.480354691232382
671	3450	3450	YOR207C	12.721162475051461
55	2253	2253	YOR208W	1.5967056870958045
217	1290	1290	YOR209C	11.002551192767102
40	213	213	YOR210W	12.282980496890644
168	2646	2646	YOR211C	4.152817215615408
280	1272	1272	YOR212W	14.397738931496816
40	747	747	YOR213C	3.5023759649768507
1	711	711	YOR214C	0.09199278642186032
68	558	558	YOR215C	7.970729817068284
120	1455	1455	YOR216C	5.394381125438571
366	2586	2586	YOR217W	9.257120974251748
3	420	420	YOR218C	0.4671919367567335
147	2796	2796	YOR219C	3.438773268402566
28	798	798	YOR220W	2.294977934945357
35	1083	1083	YOR221C	2.1137954663970397
61	924	924	YOR222W	4.317986082145567
48	879	879	YOR223W	3.5717062741811705
121	441	441	YOR224C	17.946102967480872
27	330	330	YOR225W	5.351471275577128
23	471	471	YOR226C	3.1939661069143988
191	3741	3741	YOR227W	3.339404541265718
14	909	909	YOR228C	1.0073665523027475
69	1404	1404	YOR229W	3.2144402486253885
488	1314	1314	YOR230W	24.291136315996976
84	1527	1527	YOR231W	3.5980204166726817
0	201	201	YOR231C-A	0.0
317	687	687	YOR232W	30.18046310518752
101	2403	2403	YOR233W	2.7491027822472787
1017	324	324	YOR234C	205.30490109698675
15	315	315	YOR235W	3.114612911711556
34	636	636	YOR236W	3.4965937405063694
7	1305	1305	YOR237W	0.350841454422681
37	912	912	YOR238W	2.6535682372805693
323	1887	1887	YOR239W	11.195770736692893
175	1647	1647	YOR241W	6.949728263837261
18	1116	1116	YOR242C	1.0549495346119786
414	2031	2031	YOR243C	13.332567530487577
88	1338	1338	YOR244W	4.30179720541327
92	1257	1257	YOR245C	4.787137744969553
297	993	993	YOR246C	19.562780191686784
46	633	633	YOR247W	4.753105960052706
7	303	303	YOR248W	1.5110498284541214
67	2058	2058	YOR249C	2.1293782151497376
57	1338	1338	YOR250C	2.786391371688141
83	915	915	YOR251C	5.93308230067021
28	537	537	YOR252W	3.410414137963491
348	531	531	YOR253W	42.86552007304718
936	1992	1992	YOR254C	30.73334909267186
0	837	837	YOR255W	0.0
144	2430	2430	YOR256C	3.875962734574381
38	486	486	YOR257W	5.114117497007864
21	654	654	YOR258W	2.1002206331266
346	1314	1314	YOR259C	17.2228138633913
302	1737	1737	YOR260W	11.371833670739603
657	1017	1017	YOR261C	42.25399640401608
84	1044	1044	YOR262W	5.262621816340216
8	408	408	YOR263C	1.282487669528288
59	1293	1293	YOR264W	2.984536270387176
45	321	321	YOR265W	9.16918754382374
39	1272	1272	YOR266W	2.0053993511727706
112	2280	2280	YOR267C	3.2129691089235
4	399	399	YOR268C	0.6557079814129593
24	1485	1485	YOR269W	1.057080745793013
1633	2523	2523	YOR270C	42.334292739327935
132	984	984	YOR271C	8.77409247079719
172	1383	1383	YOR272W	8.13447710564146
87	1980	1980	YOR273C	2.873938277624754
53	1287	1287	YOR274W	2.6935230541841197
130	1986	1986	YOR275C	4.281416540268151
149	486	486	YOR276W	20.052723869846623
3	309	309	YOR277C	0.6350181664654628
25	828	828	YOR278W	1.9748451432953709
30	933	933	YOR279C	2.103114827843816
44	801	801	YOR280C	3.592886804521196
111	861	861	YOR281C	8.432244712194702
7	321	321	YOR282W	1.4263180623725817
120	693	693	YOR283W	11.325865133496569
29	732	732	YOR284W	2.5912558240878933
355	420	420	YOR285W	55.28437918288012
52	450	450	YOR286W	7.558127332420043
82	903	903	YOR287C	5.9394943897755255
75	957	957	YOR288C	5.12593034059112
41	756	756	YOR289W	3.5471980383381614
512	5112	5112	YOR290C	6.55092293167501
318	4419	4419	YOR291W	4.706808106904226
15	930	930	YOR292C	1.0549495346119786
2270	318	318	YOR293W	466.8981053499682
3	150	150	YOR293C-A	1.3081374229188536
51	612	612	YOR294W	5.450572595495223
17	687	687	YOR295W	1.618510639710372
143	3870	3870	YOR296W	2.416843042343618
34	579	579	YOR297C	3.8408179947531114
45	1440	1440	YOR298W	2.0439647233107086
385	456	456	YOR298C-A	55.22290655962265
116	2241	2241	YOR299W	3.385630099477622
4	309	309	YOR300W	0.8466908886206174
102	1308	1308	YOR301W	5.100535823307457
134	1236	1236	YOR303W	7.091036192197668
284	3363	3363	YOR304W	5.523506216309165
5	231	231	YOR304C-A	1.4157331416870709
44	729	729	YOR305W	3.9477398222516844
121	1566	1566	YOR306C	5.053787617279096
104	1362	1362	YOR307C	4.9943572681189705
56	1764	1764	YOR308C	2.076408607807704
33	381	381	YOR309C	5.665162067758814
825	1536	1536	YOR310C	35.130643681902804
68	873	873	YOR311C	5.094693285136429
1392	519	519	YOR312C	175.4265214550139
16	1017	1017	YOR313C	1.0290166551967384
1	330	330	YOR314W	0.19820263983618994
0	111	111	YOR314W-A	0.0
161	1041	1041	YOR315W	10.115760090774996
115	1320	1320	YOR316C	5.69832589529046
2	210	210	YOR316C-A	0.6229225823423112
645	2103	2103	YOR317W	20.060595287272005
5	306	306	YOR318C	1.0687397246069064
60	642	642	YOR319W	6.112791695882493
316	1476	1476	YOR320C	14.003097074605614
160	2262	2262	YOR321W	4.626480717661728
124	2457	2457	YOR322C	3.3009572739507096
384	1371	1371	YOR323C	18.31964881111742
57	1809	1809	YOR324C	2.0609130211822735
1	474	474	YOR325W	0.13798917963279048
1894	4725	4725	YOR326W	26.218119354585276
36	348	348	YOR327C	6.766228049580278
119	4695	4695	YOR328W	1.6578099395883232
112	2619	2619	YOR329C	2.7970865094866664
5	210	210	YOR329W-A	1.557306455855778
227	3765	3765	YOR330C	3.943521845983795
4	558	558	YOR331C	0.46886645982754604
371	702	702	YOR332W	34.56687919536287
0	417	417	YOR333C	0.0
33	1413	1413	YOR334W	1.5275490076547122
2352	2877	2877	YOR335C	53.47131071785095
390	4098	4098	YOR336W	6.224665628823242
57	2280	2280	YOR337W	1.6351717786485673
5	1092	1092	YOR338W	0.2994820107414958
4	471	471	YOR339C	0.5554723664198954
156	981	981	YOR340C	10.401092659293637
3180	4995	4995	YOR341W	41.640410459278826
78	960	960	YOR342C	5.314308280607843
1	327	327	YOR343C	0.2000210126787238
0	1317	1317	YOR343W-A	0.0
6	5313	5313	YOR343W-B	0.07386433782715152
40	876	876	YOR344C	2.986615120819301
0	351	351	YOR345C	0.0
235	2958	2958	YOR346W	5.196286247226683
106	1521	1521	YOR347C	4.558269784003895
11	1884	1884	YOR348C	0.38188725191367806
74	3045	3045	YOR349W	1.589526589425208
61	1992	1992	YOR350C	2.0029212549711364
11	1494	1494	YOR351C	0.4815766951843169
20	1032	1032	YOR352W	1.2675750222081914
113	2376	2376	YOR353C	3.110680319651314
195	2079	2079	YOR354C	6.134843613977307
232	1569	1569	YOR355W	9.671379289903571
273	1896	1896	YOR356W	9.417761509937948
84	489	489	YOR357C	11.235536147769297
18	729	729	YOR358W	1.6149844727393254
47	1572	1572	YOR359W	1.9555489464753855
145	1581	1581	YOR360C	5.998732647793605
1032	2292	2292	YOR361C	29.450214233251685
515	867	867	YOR362C	38.85183234159226
51	2991	2991	YOR363C	1.115262597272844
3	369	369	YOR364W	0.5317631800483146
13	2112	2112	YOR365C	0.4025991121672608
1	354	354	YOR366W	0.18476517272865164
77	603	603	YOR367W	8.35212119110711
56	1206	1206	YOR368W	3.0371349785844033
6806	432	432	YOR369C	1030.4610301372359
274	1812	1812	YOR370C	9.890442987852259
139	2694	2694	YOR371C	3.3747420524447036
87	1665	1665	YOR372C	3.4176563301483562
118	2556	2556	YOR373W	3.0195660388189496
177	1560	1560	YOR374W	7.421164226174265
706	1365	1365	YOR375C	33.82948793335937
5	369	369	YOR376W	0.8862719667471908
1	156	156	YOR376W-A	0.41927481503809416
102	1578	1578	YOR377W	4.2278205683689185
16	1548	1548	YOR378W	0.6760400118443688
1	339	339	YOR379C	0.19294062284938843
20	1641	1641	YOR380W	0.7971586976958279
84	2136	2136	YOR381W	2.572180325964038
0	168	168	YOR381W-A	0.0
127	462	462	YOR382W	17.979810899425804
55	615	615	YOR383C	5.84939498053146
52	2085	2085	YOR384W	1.6312505034000095
20	873	873	YOR385W	1.4984392015107142
45	1698	1698	YOR386W	1.733397645210495
4	621	621	YOR387C	0.42130029723634577
1	1131	1131	YOR388C	0.057831008970771605
16	1875	1875	YOR389W	0.5581386337787109
6	1128	1128	YOR390W	0.3479088890741633
0	714	714	YOR391C	0.0
0	444	444	YOR392W	0.0
0	1314	1314	YOR393W	0.0
0	495	495	YOR394W	0.0
0	168	168	YOR394C-A	0.0
0	5391	5391	YOR396W	0.0
0	483	483	YOR396C-A	0.0
0	5580	5580	YPL283C	0.0
0	483	483	YPL283W-B	0.0
0	576	576	YPL283W-A	0.0
0	495	495	YPL282C	0.0
0	1314	1314	YPL281C	0.0
0	714	714	YPL280W	0.0
6	1128	1128	YPL279C	0.3479088890741633
0	303	303	YPL278C	0.0
4	1464	1464	YPL277C	0.17870729821295814
0	438	438	YPL276W	0.0
1	711	711	YPL275W	0.09199278642186032
335	1764	1764	YPL274W	12.421372921706801
240	978	978	YPL273W	16.05076592538471
17	1554	1554	YPL272C	0.7155191824202223
31	189	189	YPL271W	10.728111140339806
292	2322	2322	YPL270W	8.22515347743982
68	1935	1935	YPL269W	2.2985360402708537
117	2610	2610	YPL268W	2.9320321548181205
26	630	630	YPL267W	2.6993311901500157
105	957	957	YPL266W	7.1763024768275665
310	1827	1827	YPL265W	11.098046007248074
16	1062	1062	YPL264C	0.9854142545528087
392	1956	1956	YPL263C	13.108125505730845
269	1467	1467	YPL262W	11.993488983134684
5	309	309	YPL261C	1.0583636107757715
244	1656	1656	YPL260W	9.63724429928141
109	1428	1428	YPL259C	4.992541284949406
20	1656	1656	YPL258C	0.7899380573181484
0	1323	1323	YPL257W-A	0.0
0	5268	5268	YPL257W-B	0.0
13	582	582	YPL257W	1.4609782214729468
